symbol,snapshot_date,ess_numeric,ess_direction,zacks_direction,jefferson_direction,mclean_direction,signal_pattern,has_conflict,forward_return_30d,forward_return_60d,benchmark_return_30d,winner_loser,ess_correct
SAM,2025-10-19,9.0,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.109384,-0.096433,-0.030213,LOSER,False
SAN,2025-10-19,8.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.030395,0.181358,-0.030213,WINNER,True
SANM,2025-10-19,9.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.179242,0.092862,-0.030213,WINNER,True
SBCF,2025-10-19,8.1,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.024116,0.061694,-0.030213,NEUTRAL,False
SBFG,2025-10-19,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.017611,0.214435,-0.030213,WINNER,True
SBH,2025-10-19,9.9,BULLISH,BULLISH,BULLISH,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.021376,0.012024,-0.030213,NEUTRAL,False
SBS,2025-10-19,9.7,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.052436,0.010735,-0.030213,WINNER,True
SBSI,2025-10-19,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.012581,0.17955,-0.030213,WINNER,True
SCCO,2025-10-19,8.9,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.066097,0.07037,-0.030213,LOSER,False
SCL,2025-10-19,8.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.057933,0.082491,-0.030213,LOSER,False
SCS,2025-10-19,8.6,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,-0.030213,NO_DATA,
SCSC,2025-10-19,8.4,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.092423,-0.024631,-0.030213,LOSER,False
SE,2025-10-19,7.3,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.111285,-0.273024,-0.030213,LOSER,False
SEE,2025-10-19,8.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,-0.030213,NO_DATA,
SEIC,2025-10-19,7.1,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.041866,0.022157,-0.030213,NEUTRAL,False
SFIX,2025-10-19,8.4,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.081448,0.19457,-0.030213,LOSER,False
SGC,2025-10-19,8.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.125718,0.003029,-0.030213,LOSER,False
SHBI,2025-10-19,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.011678,0.196791,-0.030213,NEUTRAL,False
SIGI,2025-10-19,8.4,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.056377,0.016385,-0.030213,LOSER,False
SLF,2025-10-19,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.031071,0.004252,-0.030213,NEUTRAL,False
SMFG,2025-10-19,9.3,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.0369,0.170972,-0.030213,WINNER,True
SMLR,2025-10-19,8.7,BULLISH,NO_DATA,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
SMPL,2025-10-19,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.217097,-0.22505,-0.030213,LOSER,False
SNA,2025-10-19,7.9,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.032182,0.022405,-0.030213,NEUTRAL,False
SNDK,2025-10-19,9.0,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.654485,0.482437,-0.030213,WINNER,True
SNEX,2025-10-19,9.2,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.155639,-0.066362,-0.030213,LOSER,False
SNX,2025-10-19,8.6,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.052903,-0.024194,-0.030213,LOSER,False
SNY,2025-10-19,9.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.018701,-0.034989,-0.030213,WINNER,True
SO,2025-10-19,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.064018,-0.099831,-0.030213,LOSER,False
SPFI,2025-10-19,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.028803,0.089273,-0.030213,NEUTRAL,False
SPNS,2025-10-19,8.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,-0.030213,NO_DATA,
SPOT,2025-10-19,9.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.057851,-0.165366,-0.030213,LOSER,False
SR,2025-10-19,7.8,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.012153,-0.026691,-0.030213,NEUTRAL,False
SRCE,2025-10-19,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.022549,0.137054,-0.030213,WINNER,True
SRI,2025-10-19,8.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.212857,-0.152857,-0.030213,LOSER,False
STBA,2025-10-19,7.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.06218,0.192832,-0.030213,WINNER,True
STN,2025-10-19,7.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.134126,-0.167277,-0.030213,LOSER,False
STNE,2025-10-19,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.142551,-0.226688,-0.030213,LOSER,False
STNG,2025-10-19,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.074905,-0.120124,-0.030213,WINNER,True
STOK,2025-10-19,7.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.165368,-0.078499,-0.030213,LOSER,False
STRA,2025-10-19,8.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.04304,0.028569,-0.030213,NEUTRAL,False
STRL,2025-10-19,7.6,BULLISH,BULLISH,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.095201,-0.180781,-0.030213,LOSER,False
STRT,2025-10-19,9.3,BULLISH,BEARISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,True,0.008058,0.255284,-0.030213,WINNER,True
STT,2025-10-19,9.5,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.018128,0.104779,-0.030213,NEUTRAL,False
STX,2025-10-19,8.8,BULLISH,BULLISH,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.184049,0.36194,-0.030213,WINNER,True
SU,2025-10-19,8.1,BULLISH,BEARISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.179541,0.106472,-0.030213,WINNER,True
SUPN,2025-10-19,8.3,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.129676,-0.044776,-0.030213,LOSER,False
SWX,2025-10-19,8.4,BULLISH,BEARISH,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.009335,0.040572,-0.030213,WINNER,True
SYBX,2025-10-19,8.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,-0.030213,NO_DATA,
SYF,2025-10-19,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.010342,0.162799,-0.030213,NEUTRAL,False
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
SYMBOL,2025-10-19,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,-0.030213,NO_DATA,
TAC,2025-10-19,8.3,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.144721,-0.254448,-0.030213,LOSER,False
TBBK,2025-10-19,8.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.190366,-0.071099,-0.030213,LOSER,False
TBPH,2025-10-19,9.3,BULLISH,NEUTRAL,BEARISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,True,0.292103,0.27044,-0.030213,WINNER,True
TCMD,2025-10-19,9.1,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.587269,1.008214,-0.030213,WINNER,True
TCOM,2025-10-19,9.3,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.01485,-0.001821,-0.030213,WINNER,True
TD,2025-10-19,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.029924,0.158382,-0.030213,WINNER,True
TDG,2025-10-19,7.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.037936,-0.029884,-0.030213,WINNER,True
TECK,2025-10-19,8.2,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.117634,0.02145,-0.030213,LOSER,False
TER,2025-10-19,8.2,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.176234,0.369308,-0.030213,WINNER,True
TG,2025-10-19,9.8,BULLISH,NO_DATA,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.084337,0.014726,-0.030213,WINNER,True
THC,2025-10-19,9.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.045074,-0.038296,-0.030213,NEUTRAL,False
THFF,2025-10-19,7.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.020303,0.210225,-0.030213,WINNER,True
THG,2025-10-19,9.8,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.054126,0.083791,-0.030213,WINNER,True
THR,2025-10-19,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.254376,0.428678,-0.030213,WINNER,True
THRM,2025-10-19,8.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.010372,0.078075,-0.030213,NEUTRAL,False
THS,2025-10-19,7.5,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,,,-0.030213,NO_DATA,
TILE,2025-10-19,8.7,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.084685,0.025602,-0.030213,LOSER,False
TK,2025-10-19,9.7,BULLISH,NO_DATA,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.229777,0.080891,-0.030213,WINNER,True
TKC,2025-10-19,9.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
TLK,2025-10-19,9.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
TLN,2025-10-19,9.0,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.078753,-0.086324,-0.030213,LOSER,False
TLRY,2025-10-19,7.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.343949,-0.214013,-0.030213,LOSER,False
TNC,2025-10-19,7.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.141777,-0.063483,-0.030213,LOSER,False
TNL,2025-10-19,8.9,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.02793,0.196863,-0.030213,WINNER,True
TOL,2025-10-19,8.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.068818,0.027778,-0.030213,LOSER,False
TPC,2025-10-19,9.2,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.098793,0.007587,-0.030213,LOSER,False
TPH,2025-10-19,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.05344,0.012899,-0.030213,LOSER,False
TREE,2025-10-19,7.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.16057,-0.094797,-0.030213,LOSER,False
TRMK,2025-10-19,8.8,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.025601,0.077967,-0.030213,NEUTRAL,False
TRNS,2025-10-19,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.252218,-0.150965,-0.030213,LOSER,False
TROW,2025-10-19,7.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.06485,0.003321,-0.030213,LOSER,False
TRS,2025-10-19,9.0,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.162336,-0.082936,-0.030213,LOSER,False
TRST,2025-10-19,8.6,BULLISH,NO_DATA,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.081841,0.202808,-0.030213,WINNER,True
TRV,2025-10-19,9.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.081433,0.111448,-0.030213,WINNER,True
TS,2025-10-19,8.9,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
TSM,2025-10-19,9.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.066476,-0.041154,-0.030213,LOSER,False
TT,2025-10-19,7.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.027081,-0.079236,-0.030213,NEUTRAL,False
TU,2025-10-19,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.09947,-0.161804,-0.030213,LOSER,False
TV,2025-10-19,9.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.159184,0.293878,-0.030213,WINNER,True
TX,2025-10-19,8.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.007166,0.053749,-0.030213,WINNER,True
TXG,2025-10-19,8.0,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.18417,0.217656,-0.030213,WINNER,True
TXT,2025-10-19,7.9,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.030947,0.067722,-0.030213,NEUTRAL,False
UBSI,2025-10-19,7.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.012842,0.129789,-0.030213,NEUTRAL,False
UE,2025-10-19,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.063405,-0.014439,-0.030213,LOSER,False
UFCS,2025-10-19,9.9,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.197087,0.207961,-0.030213,WINNER,True
UFI,2025-10-19,7.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.284444,-0.235556,-0.030213,LOSER,False
UGP,2025-10-19,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,-0.030213,NO_DATA,
UHS,2025-10-19,9.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.104227,0.085334,-0.030213,WINNER,True
UI,2025-10-19,10.0,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.275913,-0.249281,-0.030213,LOSER,False
UMC,2025-10-19,7.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
UNF,2025-10-19,9.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.073659,0.017906,-0.030213,LOSER,False
UNFI,2025-10-19,9.0,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.140194,-0.201695,-0.030213,LOSER,False
UNM,2025-10-19,8.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.019612,0.056027,-0.030213,WINNER,True
UNTY,2025-10-19,7.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
UPBD,2025-10-19,9.4,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.278051,-0.187503,-0.030213,LOSER,False
UPWK,2025-10-19,9.5,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.024595,0.227954,-0.030213,WINNER,True
URBN,2025-10-19,8.0,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.08195,0.227157,-0.030213,LOSER,False
URI,2025-10-19,7.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.198053,-0.198023,-0.030213,LOSER,False
USFD,2025-10-19,7.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.06477,0.0059,-0.030213,LOSER,False
UTHR,2025-10-19,8.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.101458,0.17174,-0.030213,WINNER,True
UTI,2025-10-19,7.7,BULLISH,BEARISH,BEARISH,BULLISH,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,-0.079491,-0.155485,-0.030213,LOSER,False
UTMD,2025-10-19,9.2,BULLISH,NO_DATA,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,-0.030213,NO_DATA,
UVE,2025-10-19,9.3,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.183123,0.210509,-0.030213,WINNER,True
UVSP,2025-10-19,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
UVV,2025-10-19,7.2,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.006748,0.022493,-0.030213,WINNER,True
VAC,2025-10-19,7.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.313081,-0.149388,-0.030213,LOSER,False
VALE,2025-10-19,8.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.067544,0.179459,-0.030213,WINNER,True
VC,2025-10-19,8.5,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.114657,-0.123668,-0.030213,LOSER,False
VCTR,2025-10-19,9.0,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.048542,-0.034479,-0.030213,NEUTRAL,False
VEEV,2025-10-19,7.9,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.042636,-0.237173,-0.030213,NEUTRAL,False
VEON,2025-10-19,9.9,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.06599,-0.016732,-0.030213,LOSER,False
VERI,2025-10-19,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
VIAV,2025-10-19,7.8,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.259878,0.322188,-0.030213,WINNER,True
VIPS,2025-10-19,8.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
VLGEA,2025-10-19,9.3,BULLISH,NO_DATA,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
VLTO,2025-10-19,8.9,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.059434,-0.030871,-0.030213,LOSER,False
VMEO,2025-10-19,9.6,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,-0.030213,NO_DATA,
VMI,2025-10-19,9.1,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.05416,-0.003301,-0.030213,LOSER,False
VNO,2025-10-19,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.130355,-0.103913,-0.030213,LOSER,False
VOYA,2025-10-19,7.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.056744,0.015272,-0.030213,LOSER,False
VPG,2025-10-19,7.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.178242,0.036354,-0.030213,LOSER,False
VREX,2025-10-19,8.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.019776,0.060189,-0.030213,WINNER,True
VRT,2025-10-19,8.8,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.061856,-0.121108,-0.030213,LOSER,False
VRTS,2025-10-19,9.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.122115,-0.082881,-0.030213,LOSER,False
VSAT,2025-10-19,7.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.04907,-0.126988,-0.030213,NEUTRAL,False
VTRS,2025-10-19,9.0,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.038797,0.171539,-0.030213,WINNER,True
VVX,2025-10-19,7.8,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.114974,-0.097168,-0.030213,LOSER,False
